,gradient_1,gradient_2,gradient_3,gradient_4,gradient_5,gradient_6,gradient_7,gradient_8,gradient_9,gradient_10
SFG_6_4_thickness,-0.028779875330318873,-0.023770253535478902,0.03254683670609088,0.05706746632632967,0.06831323240445598,-0.011362418054864178,0.00025350331079459137,-0.065343797099388,-0.015669423497335567,0.054090531150101685
SFG_6_5_thickness,0.05697181081725327,-0.002278793055993403,0.037375474983370974,0.01027366294470346,0.10029303098171076,0.12346826079365482,0.010404641064447735,0.029098479606308812,-0.011552348943988596,-0.029915976910485982
SFG_6_6_thickness,-0.025916066676787426,0.13496871700293261,-0.12993012529715148,0.04262441103588697,-0.009724480465350332,0.0022333976782489854,-0.0012004114991144871,0.016631131811789168,-0.05468601204940493,0.009314632452459578
SPL_4_1_thickness,-0.029647427957221636,-0.021563382284855947,0.03583244237193464,0.056714436361891635,0.06811383456596372,-0.009505304389652126,0.0005678584130040284,-0.06637626652913745,-0.014792568121304013,0.05907045967220242
SPL_4_2_thickness,0.008856355962110764,0.10396325356502926,0.1381942541797854,-0.01387669417713584,-0.06049824584338368,-0.028766634218111008,-0.0017643239901308375,0.005294077479263975,0.015210847313737254,-0.01862984910569199
SPL_4_3_thickness,-0.0750215845640959,-0.07742944300659417,-0.013672422097509507,-0.02292448459834657,-0.054503856906226986,0.02854691819079618,-0.10515191895164136,0.04336643187947537,0.011284021157899261,0.009648637841865515
SPL_4_4_thickness,-0.08351388071783793,-0.0978488739985799,0.015435543848502513,0.12474197256289161,-0.05026480645427695,0.007181696854975517,0.029375096156893963,-0.0445003324079826,-0.01545226284246535,-0.010673068294254674
STG_6_1_thickness,-0.04172842537782865,-0.0259542229993976,-0.024886957872252532,-0.12534370173412848,0.0007604360449191921,0.001241978308207499,0.04307278725322678,-0.07398312255873357,-0.024302259249966734,-0.06121990949967775
STG_6_2_thickness,-0.021741595817768456,0.09265062105370975,-0.10590511506145935,0.031147303598594276,0.0040249588116489255,0.015224270451614492,0.0037493070160732455,-0.02851344202336898,0.12001982444574633,-0.011028593309365575
STG_6_3_thickness,-0.05888326551138976,-0.05823503716012462,-0.008416862710525209,-0.018624975576620195,-0.0033915548811589247,-0.02770202875934459,0.05502409131807517,0.08880538214783709,0.023036406946537476,0.020532229163570833
STG_6_4_thickness,-0.006695980784148925,0.08569120964198175,0.12140001392944087,-0.008241132345793458,-0.03005032632940438,0.004288755592542275,0.0006626075230635537,-0.010926671577608299,0.015846780879930647,0.03787035522762367
STG_6_5_thickness,-0.04911442580764101,-0.036339419756472056,-0.024346160377549077,-0.11815639210090403,0.007269338585003671,-0.02380406926590069,0.10844842378960867,0.024124869509720627,0.003682950797128726,0.03397027062666418
STG_6_6_thickness,-0.08385846743427885,-0.09522681794403923,-0.0006562951754567407,0.05609101910513882,-0.05295727765890507,0.0006506875489969094,0.010169070294648084,0.08147412928785176,0.01962414990079708,-0.017260232023187806
pSTS_2_1_thickness,-0.02533187604790794,0.12580360644348093,-0.11797734355515123,0.038744989017844414,-0.00893783482340836,0.0020404403088222552,-0.0009094456913087366,0.013005991618630456,-0.04079713537108853,0.005392944964080251
pSTS_2_2_thickness,-0.025664043825264965,-0.012786584514273792,-0.008950475541713247,-0.051666069792646235,-0.0033492842667590134,0.010791143590731338,-0.021414624058736044,-0.052051602929653336,-0.011430216692928557,-0.004206679135363441
