,gradient_1,gradient_2,gradient_3,gradient_4,gradient_5,gradient_6,gradient_7,gradient_8,gradient_9,gradient_10
rh_SFG_R_6_4_thickness,-0.041246402292796025,0.13423117442767582,-0.06219377218052107,-0.09478212216482043,-0.025251805730338247,0.0322894817566577,-0.09771522951129483,-0.0010431358493470568,0.01285275609490115,0.0008169738450478705
rh_SFG_R_6_5_thickness,0.06527187979809511,0.04072465954121514,0.18699640849842408,-0.0038150082641083107,-0.02608468291081238,-0.052121510662218457,-0.028801804598757228,-0.003782391441241183,-0.0035546390678699363,0.0061970079604372575
rh_SFG_R_6_6_thickness,0.01947618187167884,0.020964838588083384,-0.06065744362152891,0.1539909485408836,-0.0716688269399659,-0.029122212271319555,-0.024161195819222197,-0.04354921971466094,-0.00047596511576363426,-0.004014823205265259
rh_MFG_R_7_1_thickness,0.025222814005070888,0.0160138943569607,-0.06090254940694164,0.14344015940032717,-0.06726331121111706,-0.026901677587487453,-0.021935985175500963,-0.0678213188729294,-0.0005733012742311523,-0.000312722496978196
rh_MFG_R_7_2_thickness,0.17002236195078838,-0.09499384660578826,-0.06224168148603643,-0.061384739402676226,0.009302239002910703,0.013416513936545705,0.0018566488970415088,0.008858401002053472,0.003265258171316097,-0.02362899588398048
rh_MFG_R_7_3_thickness,0.010898236336164902,0.022931680034134098,-0.04844485039305899,0.13615399380115725,-0.060575275628671224,-0.024415718395704233,-0.020997832100008124,0.05987290941889623,-0.00027190854225393865,-0.005437590751497599
rh_MFG_R_7_4_thickness,0.01285809957315516,0.02282060434216357,-0.05232151247459645,0.14324505603082183,-0.06471980408726456,-0.026018403523339194,-0.022484141718670702,0.03378692645684172,-0.00018717188908022492,-0.0063781880982826875
rh_MFG_R_7_5_thickness,0.06518961223759522,0.04070907854837864,0.18672851730825935,-0.003826424734204625,-0.026048580775283568,-0.05212982854452363,-0.028800465107946812,-0.0037762789464964044,-0.003584365293752143,0.006352929702281179
rh_MFG_R_7_6_thickness,0.08883574074371002,0.002077396563878425,0.11420456481888976,-0.01912403741169889,-0.013711515242498891,-0.03285581511667662,-0.017548466719864677,0.004085249443198143,-0.004860631038074811,0.02187232736181472
rh_MFG_R_7_7_thickness,0.019080705890343864,0.021176594955055254,-0.0603272136873383,0.15389378203472448,-0.07154588626897646,-0.029104161561065878,-0.02416785538451472,-0.03999263497030891,-0.000498849604274852,-0.004031984634362103
