,gradient_1,gradient_2,gradient_3,gradient_4,gradient_5,gradient_6,gradient_7,gradient_8,gradient_9,gradient_10
lh_STG_L_6_1_thickness,-0.013764324429739927,-0.06190180438169642,-0.10313733596660686,-0.11510162741162382,-0.03284820382014281,-0.00708383107321375,-0.01820354707763417,0.01645550472092437,-0.02985850224705891,-0.05837794672539232
lh_STG_L_6_2_thickness,-0.021335174272486233,0.04031325398215781,-0.025565635936310383,-0.012519897226764345,0.09947699864164608,0.04109568947332081,0.0346035191661142,0.071704473862951,-0.039705477472970915,0.04202635931435808
lh_STG_L_6_3_thickness,-0.018004386835416046,-0.09556343614329206,-0.028872486965812013,0.10568015319806016,0.024546361229214612,-0.06169675683195155,0.04672733091856841,-0.021702657166375,-0.004144666650141283,0.003408356647328325
lh_STG_L_6_4_thickness,-0.044854385906122535,0.03368494340366732,0.03799114300721871,-0.015347825641286663,-0.046655347336005806,0.01645819574144535,0.08297021293393106,0.0325933503488191,0.034125123751560356,-0.030847948048915486
lh_STG_L_6_5_thickness,-0.012960526343183839,-0.07236853989011705,-0.11548522054263753,-0.10827553011682385,-0.0366953411799143,0.0008719467375985194,-1.1202478857811929e-05,-0.015869541300661903,0.005866130282394949,0.027986555352541062
lh_STG_L_6_6_thickness,-0.026647801181922486,-0.09203631898615451,-0.00875823181592099,0.09242211651125132,0.037880451501824466,-0.09585550625090032,0.026612854770883366,0.006931044046177037,-0.008153796521040287,-0.020450843436253755
lh_MTG_L_4_1_thickness,-0.0415671406773863,-0.00853022959121645,0.06178391095378381,-0.03134658274931691,0.001968935864257594,0.03836089382411269,0.034932565649356304,0.041720466808661184,0.05925003077437807,0.008623058798762424
lh_MTG_L_4_2_thickness,-0.05609489802838809,0.1354575116230286,-0.037078488580192415,0.02278213733528791,-0.02900086904976855,-0.03945384021884344,-0.03422856513568215,-0.04200848250195664,0.03462155948948112,-0.010231468265411617
lh_MTG_L_4_3_thickness,-0.07830037710118747,-0.052706625595309,0.14284150876335724,-0.04357345793192096,0.00939617104661971,0.03496031939146686,-0.03849308991949956,-0.06035086110402381,-0.044295176157893794,0.01514755448100636
lh_MTG_L_4_4_thickness,-0.04236199162750448,0.08700729412405309,-0.011716797162533132,0.0450094777652341,-0.10258124402456952,-0.030768255692720202,-0.023349586862780127,0.03644061100504568,-0.047309690023528916,0.04501054437320346
